1547003652465,-0.1383667,-0.65808105,0.75634766,317.04688,317.04688,17.32837,-21.026768
1547003652694,-0.1359253,-0.642334,0.77142334,317.6863,317.6863,19.92955,-19.670534
1547003652737,-0.13568115,-0.6435547,0.77038574,318.2574,318.2574,22.255537,-18.38766
1547003652855,-0.14190674,-0.6385498,0.77545166,318.7681,318.7681,24.288576,-17.234312
1547003652870,-0.14172363,-0.64141846,0.7836914,319.2462,319.2462,26.093287,-16.30283
1547003652877,-0.1315918,-0.6517334,0.76464844,319.72556,319.72556,27.75815,-15.496394
1547003652904,-0.14501953,-0.654541,0.7493286,320.16727,320.16727,29.284914,-14.815918
1547003652940,-0.1404419,-0.65063477,0.75946045,320.51633,320.51633,30.574202,-14.057275
1547003652984,-0.15106201,-0.6314087,0.76660156,320.79684,320.79684,31.650877,-13.313087
1547003653018,-0.13757324,-0.6376953,0.78637695,321.04004,321.04004,32.53221,-12.617879
1547003653063,-0.11352539,-0.640625,0.7786255,321.2826,321.2826,33.328358,-11.946017
1547003653107,-0.13623047,-0.64208984,0.77264404,321.4985,321.4985,34.056366,-11.495446
1547003653141,-0.14666748,-0.63739014,0.7630615,321.68347,321.68347,34.745647,-11.131568
1547003653186,-0.14752197,-0.6442261,0.76727295,321.83932,321.83932,35.412056,-10.73174
1547003653220,-0.13635254,-0.6479492,0.7770996,321.99384,321.99384,35.967915,-10.380997
1547003653265,-0.12719727,-0.6473999,0.76605225,322.14587,322.14587,36.42929,-10.074377
1547003653310,-0.13061523,-0.6445923,0.7719116,322.24045,322.24045,36.78386,-9.770948
1547003653345,-0.13861084,-0.6380615,0.770874,322.28604,322.28604,37.045498,-9.562113
1547003653390,-0.13208008,-0.6416626,0.77838135,322.3288,322.3288,37.254726,-9.423367
1547003653422,-0.13122559,-0.6477051,0.7687988,322.38513,322.38513,37.522846,-9.297017
1547003653468,-0.1293335,-0.6408081,0.7678833,322.43665,322.43665,37.739643,-9.210366
1547003653513,-0.13354492,-0.651062,0.769104,322.4633,322.4633,37.962383,-9.153485
1547003653546,-0.12512207,-0.6623535,0.7675781,322.42026,322.42026,38.1982,-9.030259
1547003653592,-0.16381836,-0.64886475,0.73553467,322.24423,322.24423,38.24343,-8.833913
1547003653625,-0.1539917,-0.6478882,0.7738037,321.81427,321.81427,38.255173,-7.9839935
1547003653670,-0.037475586,-0.6627197,0.7616577,321.11002,321.11002,38.12718,-7.088871
1547003653715,-0.1081543,-0.6569214,0.7840576,320.5829,320.5829,37.845142,-6.6123495
1547003653748,-0.07739258,-0.6494751,0.7895508,320.16537,320.16537,37.362366,-6.386425
1547003653794,-0.12390137,-0.6131592,0.7984009,319.91727,319.91727,36.928963,-6.694735
1547003653827,-0.1329956,-0.6522217,0.8485718,319.57428,319.57428,36.369568,-7.236687
1547003653873,-0.13098145,-0.6390991,0.8274536,319.13153,319.13153,35.627274,-7.8599186
1547003653917,-0.15460205,-0.6555786,0.8947754,318.60208,318.60208,34.48215,-8.498208
1547003653952,-0.14074707,-0.63031006,0.89068604,318.1003,318.1003,32.89116,-8.603087
1547003653997,-0.1531372,-0.6027832,0.9524536,317.71564,317.71564,30.80271,-8.731524
1547003654031,-0.14807129,-0.5133667,0.9633179,317.37677,317.37677,28.315378,-8.8938465
1547003654080,-0.14105225,-0.4786377,0.944458,317.15387,317.15387,25.62673,-9.34429
1547003654120,-0.15130615,-0.47143555,0.9758301,316.94437,316.94437,22.72578,-9.9121475
1547003654154,-0.16802979,-0.40301514,0.9451294,316.67047,316.67047,19.623566,-10.325767
1547003654201,-0.14733887,-0.36431885,1.0090332,316.32816,316.32816,16.439672,-10.832828
1547003654234,-0.15783691,-0.29992676,0.96014404,316.08252,316.08252,13.271826,-11.081634
1547003654278,-0.1326294,-0.26971436,0.9581299,315.98618,315.98618,10.273599,-11.666557
1547003654333,-0.144104,-0.20532227,0.9338989,316.13098,316.13098,7.554906,-12.812344
1547003654357,-0.1897583,-0.15374756,0.93414307,316.43896,316.43896,5.0844026,-13.285351
1547003654401,-0.1907959,-0.11730957,0.9801636,316.73068,316.73068,2.724186,-13.357237
1547003654435,-0.21966553,-0.06329346,0.9169922,316.96448,316.96448,0.4240383,-13.272744
1547003654491,-0.1762085,-0.03668213,1.0264282,317.3231,317.3231,-1.7463124,-13.299444
1547003654535,-0.24871826,-0.013549805,0.9492798,317.73044,317.73044,-3.7728276,-13.417545
1547003654570,-0.18713379,0.02722168,1.0112305,318.1743,318.1743,-5.7891436,-13.18274
1547003654617,-0.25793457,0.06463623,0.953125,318.5735,318.5735,-7.781185,-13.295419
1547003654637,-0.20050049,0.089538574,0.9647827,319.1125,319.1125,-9.889799,-12.989545
1547003654720,-0.23822021,0.15460205,0.97717285,319.5408,319.5408,-12.034095,-13.065266
1547003654727,-0.19360352,0.19403076,1.0055542,320.01434,320.01434,-14.114749,-12.92783
1547003654760,-0.1928711,0.23583984,0.97442627,320.56693,320.56693,-16.107628,-13.042055
1547003654806,-0.23895264,0.25146484,0.94140625,321.31387,321.31387,-18.028933,-12.942376
1547003654850,-0.17773438,0.2932129,0.9447632,322.06406,322.06406,-19.94365,-12.723086
1547003654900,-0.23815918,0.31188965,0.9268799,322.785,322.785,-21.843985,-12.73266
1547003654929,-0.18518066,0.33337402,0.9515381,323.62012,323.62012,-23.676476,-12.748904
